zip,surge_cat1_share,surge_cat3_share
27818,0.0812,0.153
27819,0,0
27820,0,0
27821,0.0662,0.216
27822,0,0
27823,0,0
27824,0.897,0.927
27825,0,0
27826,0.752,0.889
27827,0,0
27828,0,0
27829,0,0
27830,0,0
27831,0,0
27832,0,0
27834,0.0128,0.0971
27837,0.0768,0.13
27839,0,0
27840,0,0
27841,0,0
27842,0,0
27843,0,0
27844,0,0
27845,0,0
27846,0.0908,0.118
27847,0,0
27849,0,0.000144
27850,0,0
27851,0,0
27852,0,0
27853,0,0
27855,0.0167,0.0384
27856,0,0
27857,0,0.0251
27858,0.00338,0.0268
27860,0.0553,0.96
27861,0,0
27862,0,0.00731
27863,0,0
27864,0,0
27865,0.0532,0.315
27866,0,0
27869,0,0
27870,0,0
27871,0,0
27872,0,0
27873,0,0
27874,0,0
27875,0.972,0.989
27876,0,0
27877,0,0
27878,0,0
27879,0,0
27880,0,0
27881,0,0
27882,0,0
27883,0,0
27884,0,0
27885,0.97,0.976
27886,0,0
27888,0,0
27889,0.0762,0.243
27890,0,0
27891,0,0
27892,0.119,0.275
27893,0,0
27896,0,0
27897,0,0
27909,0.168,0.924
27910,0.00288,0.0151
27915,0.67,0.873
27916,0.505,0.739
27917,0.85,0.94
27919,0.00567,0.578
27920,0.224,0.849
27921,0.232,0.924
27922,0.0938,0.203
27923,0.802,0.866
27924,0.0196,0.0229
27925,0.912,0.98
27926,0,0.0000736
27927,0.551,0.775
27928,0.22,0.974
27929,0.539,0.791
27932,0.0949,0.165
27935,0.298,0.388
27936,0.512,0.819
27937,0.014,0.0247
27938,0.308,0.366
27939,0.184,0.293
27941,0.157,0.64
27942,0.147,0.16
27943,0.551,0.652
27944,0.0866,0.42
27946,0.0266,0.183
27947,0.452,0.53
27948,0.353,0.848
27949,0.398,0.684
27950,0.668,0.906
27953,0.924,0.973
27954,0.497,0.787
27956,0.33,0.58
27957,0.0318,0.0664
27958,0.167,0.796
27959,0.582,0.83
27960,0.707,0.807
27962,0.0579,0.255
27964,0.218,0.541
27965,0.645,0.793
27966,0.428,0.615
27967,0,0
27968,0.702,0.815
27969,0,0
27970,0.197,0.852
27972,0.793,0.911
27973,0.421,0.888
27974,0.798,0.95
27976,0.0473,0.695
27978,0.902,0.917
27979,0,0.224
27980,0.0501,0.0868
27981,0.878,0.968
27982,0.473,0.771
27983,0.139,0.226
27985,0.0102,0.0509
27986,0.0934,0.118
28001,0,0
28006,0,0
28007,0,0
28009,0,0
28012,0,0
28016,0,0
28017,0,0
28018,0,0
28019,0,0
28020,0,0
28021,0,0
28023,0,0
28024,0,0
28025,0,0
28027,0,0
28031,0,0
28032,0,0
28033,0,0
28034,0,0
28036,0,0
28037,0,0
28039,0,0
28040,0,0
28041,0,0
28042,0,0
28043,0,0
28052,0,0
28054,0,0
28056,0,0
28071,0,0
28072,0,0
28073,0,0
28074,0,0
28075,0,0
28076,0,0
28077,0,0
28078,0,0
28079,0,0
28080,0,0
28081,0,0
28083,0,0
28086,0,0
28088,0,0
28089,0,0
28090,0,0
28091,0,0
28092,0,0
28097,0,0
28098,0,0
28101,0,0
28102,0,0
28103,0,0
28104,0,0
28105,0,0
28107,0,0
28108,0,0
28109,0,0
28110,0,0
28112,0,0
28114,0,0
28115,0,0
28117,0,0
28119,0,0
28120,0,0
28124,0,0
28125,0,0
28127,0,0
28128,0,0
28129,0,0
28133,0,0
28134,0,0
28135,0,0
28136,0,0
28137,0,0
28138,0,0
28139,0,0
28144,0,0
28146,0,0
28147,0,0
28150,0,0
28152,0,0
28159,0,0
28160,0,0
28163,0,0
28164,0,0
28166,0,0
28167,0,0
28168,0,0
28169,0,0
28170,0,0
28173,0,0
28174,0,0
28202,0,0
28203,0,0
28204,0,0
28205,0,0
28206,0,0
28207,0,0
28208,0,0
28209,0,0
28210,0,0
28211,0,0
28212,0,0
28213,0,0
28214,0,0
28215,0,0
28216,0,0
28217,0,0
28223,0,0
28226,0,0
28227,0,0
28244,0,0
28262,0,0
28269,0,0
28270,0,0
28273,0,0
28274,0,0
28277,0,0
28278,0,0
28280,0,0
28282,0,0
28301,0,0
28303,0,0
28304,0,0
28305,0,0
28306,0,0
28307,0,0
28308,0,0
28310,0,0
28311,0,0
28312,0,0
28314,0,0
28315,0,0
28318,0,0
28320,0,0
28323,0,0
28325,0,0
28326,0,0
28327,0,0
28328,0,0
28330,0,0
28331,0,0
28332,0,0
28333,0,0
28334,0,0
28337,0,0
28338,0,0
28339,0,0
28340,0,0
28341,0,0
28342,0,0
28343,0,0
28344,0,0
28345,0,0
28347,0,0
28348,0,0
28349,0,0
28350,0,0
28351,0,0
28352,0,0
28355,0,0
28356,0,0
28357,0,0
28358,0,0
28359,0,0
28360,0,0
28362,0,0
28363,0,0
28364,0,0
28365,0,0
28366,0,0
28367,0,0
28368,0,0
28369,0,0
28371,0,0
28372,0,0
28373,0,0
28374,0,0
28375,0,0
28376,0,0
28377,0,0
28378,0,0
28379,0,0
28382,0,0
28383,0,0
28384,0,0
28385,0,0
28386,0,0
28387,0,0
28390,0,0
28391,0,0
28392,0,0
28393,0,0
28394,0,0
28395,0,0
28396,0,0
28398,0,0
28399,0,0
28401,0.305,0.454
28403,0.0336,0.146
28405,0.0205,0.105
28409,0.223,0.391
28411,0.0646,0.179
28412,0.118,0.35
28420,0,0
28421,0.0000967,0.0126
28422,0.0282,0.0818
28423,0,0
28424,0,0
28425,0.00504,0.0201
28428,0.239,0.636
28429,0.181,0.254
28430,0,0
28431,0,0
28432,0,0
28433,0,0
28434,0,0
28435,0.0698,0.324
28436,0,0.000314
28438,0,0
28439,0,0
28441,0,0
28442,0,0
28443,0.0143,0.0543
28444,0,0
28445,0.0289,0.0805
28447,0,0
28448,0.000631,0.0103
28449,0.448,0.765
28450,0,0
28451,0.0528,0.0847
28452,0,0
28453,0,0
28454,0,0
28455,0,0
28456,0.00122,0.0293
28457,0.0723,0.103
28458,0,0
28460,0.228,0.485
28461,0.142,0.249
28462,0.08,0.174
28463,0,0
28464,0,0
28465,0.448,0.74
28466,0,0
28467,0.0239,0.0556
28468,0.171,0.257
28469,0.0923,0.143
28470,0.0744,0.19
28472,0,0
28478,0,0
28479,0.135,0.254
28480,0.445,0.499
28501,0,0.0212
28504,0,0
28508,0,0
28509,0,0.689
28510,0.0968,0.574
28511,0.399,0.679
28512,0.219,0.748
28513,0,0.0059
28515,0.409,0.987
28516,0.414,0.988
28518,0,0
28519,0.186,0.999
28520,0.914,0.996
28521,0,0
28523,0.0496,0.0859
28524,1,1
28525,0,0
28526,0,0.0344
28527,0.0339,0.0967
28528,0.0908,1
28529,0.0615,0.265
28530,0,0.147
28531,0.361,0.973
28532,0.0828,0.259
28533,0.00778,0.175
28537,0.992,0.993
28538,0,0
28539,0.0371,0.134
28540,0.0519,0.109
28542,0.00513,0.0582
28543,0.0708,0.221
28544,0.00872,0.0498
28546,0.00537,0.0196
28547,0.102,0.288
28551,0,0
28552,0.998,0.998
28553,0.691,0.985
28554,0,0
28555,0.0423,0.075
28556,0.547,0.98
28557,0.226,0.581
28560,0.153,0.414
28562,0.0568,0.192
28570,0.0541,0.258
28571,0.32,0.901
28572,0,0
28573,0.0148,0.106
28574,0,0.000132
28575,0.0456,0.719
28577,0.659,0.917
28578,0,0
28579,0.638,1
28580,0,0
28581,0.976,1
28582,0.171,0.353
28584,0.0968,0.27
28585,0,0.0359
28586,0.0707,0.261
28587,0.839,0.999
28589,1,1
28590,0,0
28594,0.107,0.617
28601,0,0
28602,0,0
28604,0,0
28605,0,0
28606,0,0
28607,0,0
28609,0,0
28610,0,0
28611,0,0
28612,0,0
28613,0,0
28615,0,0
28616,0,0
28617,0,0
28618,0,0
28619,0,0
28621,0,0
28622,0,0
28623,0,0
28624,0,0
28625,0,0
28626,0,0
28627,0,0
28628,0,0
28629,0,0
28630,0,0
28631,0,0
28634,0,0
28635,0,0
28636,0,0
28637,0,0
28638,0,0
28640,0,0
28641,0,0
28642,0,0
28643,0,0
28644,0,0
28645,0,0
28646,0,0
28649,0,0
28650,0,0
28651,0,0
28652,0,0
28653,0,0
28654,0,0
28655,0,0
28657,0,0
28658,0,0
28659,0,0
28660,0,0
28662,0,0
28663,0,0
28664,0,0
28665,0,0
28666,0,0
28667,0,0
28668,0,0
28669,0,0
28670,0,0
28671,0,0
28672,0,0
28673,0,0
28675,0,0
28676,0,0
28677,0,0
28678,0,0
28679,0,0
28681,0,0
28682,0,0
28683,0,0
28684,0,0
28685,0,0
28689,0,0
28690,0,0
28692,0,0
28693,0,0
28694,0,0
28697,0,0
28698,0,0
28701,0,0
28702,0,0
28704,0,0
28705,0,0
28707,0,0
28708,0,0
28709,0,0
28710,0,0
28711,0,0
28712,0,0
28713,0,0
28714,0,0
28715,0,0
28716,0,0
28717,0,0
28718,0,0
28719,0,0
28720,0,0
28721,0,0
28722,0,0
28723,0,0
28725,0,0
28726,0,0
28729,0,0
28730,0,0
28731,0,0
28732,0,0
28733,0,0
28734,0,0
28735,0,0
28736,0,0
28739,0,0
28740,0,0
28741,0,0
28742,0,0
28743,0,0
28745,0,0
28746,0,0
28747,0,0
28748,0,0
28749,0,0
28751,0,0
28752,0,0
28753,0,0
28754,0,0
28755,0,0
28756,0,0
28757,0,0
28758,0,0
28759,0,0
28761,0,0
28762,0,0
28763,0,0
28766,0,0
28768,0,0
28770,0,0
28771,0,0
28772,0,0
28773,0,0
28774,0,0
28775,0,0
28777,0,0
28778,0,0
28779,0,0
28781,0,0
28782,0,0
28783,0,0
28785,0,0
28786,0,0
28787,0,0
28788,0,0
28789,0,0
28790,0,0
28791,0,0
28792,0,0
28801,0,0
28803,0,0
28804,0,0
28805,0,0
28806,0,0
28901,0,0
28902,0,0
28904,0,0
28905,0,0
28906,0,0
28909,0,0
29001,0,0
29003,0,0
29006,0,0
29009,0,0
29010,0,0
29014,0,0
29015,0,0
29016,0,0
29018,0,0
29020,0,0
29030,0,0
29031,0,0
29032,0,0
29033,0,0
29036,0,0
29037,0,0
29038,0,0
29039,0,0
29040,0,0
29042,0,0
29044,0,0
29045,0,0
29046,0,0
29047,0,0
29048,0,0
29051,0,0
29052,0,0
29053,0,0
29054,0,0
29055,0,0
29056,0,0
29058,0,0
29059,0,0
29061,0,0
29062,0,0
29063,0,0
29065,0,0
29067,0,0
29069,0,0
29070,0,0
29072,0,0
29073,0,0
29074,0,0
29075,0,0
29078,0,0
29079,0,0
29080,0,0
29081,0,0
29082,0,0
29101,0,0
29102,0,0
29104,0,0
29105,0,0
29107,0,0
29108,0,0
29111,0,0
29112,0,0
29113,0,0
29114,0,0
29115,0,0
29117,0,0
29118,0,0
29122,0,0
29123,0,0
29125,0,0
29126,0,0
29127,0,0
29128,0,0
29129,0,0
29130,0,0
29133,0,0
29135,0,0
29137,0,0
29138,0,0
29142,0,0
29145,0,0
29146,0,0
29148,0,0
29150,0,0
29152,0,0
29153,0,0
29154,0,0
29160,0,0
29161,0,0
29162,0,0
29163,0,0
29164,0,0
29166,0,0
29168,0,0
29169,0,0
29170,0,0
29172,0,0
29175,0,0
29177,0,0
29178,0,0
29180,0,0
29201,0,0
29203,0,0
29204,0,0
29205,0,0
29206,0,0
29207,0,0
29208,0,0
29209,0,0
29210,0,0
29212,0,0
29223,0,0
29225,0,0
29229,0,0
29301,0,0
29302,0,0
29303,0,0
29306,0,0
29307,0,0
29316,0,0
29320,0,0
29321,0,0
29322,0,0
29323,0,0
29324,0,0
29325,0,0
29329,0,0
29330,0,0
29331,0,0
29332,0,0
29333,0,0
29334,0,0
29335,0,0
29338,0,0
29340,0,0
29341,0,0
29346,0,0
29349,0,0
29351,0,0
29353,0,0
29355,0,0
29356,0,0
29360,0,0
29364,0,0
29365,0,0
29368,0,0
29369,0,0
29370,0,0
29372,0,0
29373,0,0
29374,0,0
29375,0,0
29376,0,0
29377,0,0
29378,0,0
29379,0,0
29384,0,0
29385,0,0
29388,0,0
29401,0.601,0.957
29403,0.412,0.929
29404,0.032,0.128
29405,0.231,0.626
29406,0.0567,0.272
29407,0.389,0.89
29409,0.0571,0.97
29410,0.213,0.417
29412,0.643,0.914
29414,0.168,0.725
29418,0.114,0.437
29420,0.0903,0.418
29424,0,1
29425,0.615,0.973
29426,0.101,0.555
29429,0.221,0.73
29431,0,0
29432,0,0
29434,0.0454,0.0964
29435,0,0.0893
29436,0,0
29437,0,0
29438,0.726,0.941
29439,0.786,0.898
29440,0.288,0.55
29445,0.162,0.352
29446,0.502,0.792
29448,0,0
29449,0.337,0.647
29450,0.0535,0.0942
29451,0.849,0.97
29452,0.663,0.906
29453,0.0504,0.224
29455,0.461,0.893
29456,0.00185,0.104
29458,0.229,0.665
29461,0.0678,0.179
29464,0.455,0.815
29466,0.415,0.938
29468,0,0
29469,0,0
29470,0.0899,0.531
29471,0,0
29472,0.0000147,0.108
29474,0.0209,0.362
29475,0,0
29477,0,0
29479,0.000152,0.0792
29481,0,0
29482,0.87,1
29483,0,0.066
29485,0.054,0.462
29486,0,0.00352
29487,0.291,0.86
29488,0.0234,0.149
29492,0.373,0.572
29493,0,0
29501,0,0
29505,0,0
29506,0,0
29510,0.0291,0.2
29511,0,0
29512,0,0
29516,0,0
29518,0,0
29519,0,0
29520,0,0
29525,0,0
29526,0.0591,0.126
29527,0.108,0.178
29530,0,0
29532,0,0
29536,0,0
29540,0,0
29541,0,0
29543,0,0
29544,0,0
29545,0,0
29546,0.0205,0.102
29547,0,0
29550,0,0
29554,0.00212,0.0245
29555,0,0.00183
29556,0,0
29560,0,0
29563,0,0
29564,0,0.0433
29565,0,0
29566,0.0267,0.0981
29567,0,0
29568,0.000461,0.00452
29569,0,0
29570,0,0
29571,0,0
29572,0.109,0.364
29574,0,0
29575,0.0719,0.341
29576,0.258,0.471
29577,0.0217,0.311
29579,0.00177,0.0604
29580,0.00453,0.0135
29581,0,0
29582,0.24,0.46
29583,0,0
29584,0,0
29585,0.45,0.721
29588,0.198,0.32
29589,0,0
29590,0,0
29591,0,0
29592,0,0
29593,0,0
29594,0,0
29596,0,0
29601,0,0
29605,0,0
29607,0,0
29609,0,0
29611,0,0
29613,0,0
29614,0,0
29615,0,0
29617,0,0
29620,0,0
29621,0,0
29624,0,0
29625,0,0
29626,0,0
29627,0,0
29628,0,0
29630,0,0
29631,0,0
29634,0,0
29635,0,0
29638,0,0
29639,0,0
29640,0,0
29642,0,0
29643,0,0
29644,0,0
29645,0,0
29646,0,0
29649,0,0
29650,0,0
29651,0,0
29653,0,0
29654,0,0
29655,0,0
29657,0,0
29658,0,0
29659,0,0
29661,0,0
29662,0,0
29664,0,0
29665,0,0
29666,0,0
29667,0,0
29669,0,0
29670,0,0
29671,0,0
29672,0,0
29673,0,0
29676,0,0
29678,0,0
29680,0,0
29681,0,0
29682,0,0
29683,0,0
29684,0,0
29685,0,0
29686,0,0
29687,0,0
29689,0,0
29690,0,0
29691,0,0
29692,0,0
29693,0,0
29696,0,0
29697,0,0
29702,0,0
29704,0,0
29706,0,0
29707,0,0
29708,0,0
29709,0,0
29710,0,0
29712,0,0
29714,0,0
29715,0,0
29717,0,0
29718,0,0
29720,0,0
29724,0,0
29726,0,0
29727,0,0
29728,0,0
29729,0,0
29730,0,0
29732,0,0
29733,0,0
29741,0,0
29742,0,0
29743,0,0
29745,0,0
29801,0,0
29803,0,0
29805,0,0
29809,0,0
29810,0,0
29812,0,0
29816,0,0
29817,0,0
29819,0,0
29821,0,0
29824,0,0
29826,0,0
29827,0,0
29828,0,0
29829,0,0
29831,0,0
29832,0,0
29834,0,0
29835,0,0
29836,0,0
29838,0,0
29840,0,0
29841,0,0
29842,0,0
29843,0,0
29844,0,0
29845,0,0
29847,0,0
29848,0,0
29849,0,0
29851,0,0
29853,0,0
29856,0,0
29860,0,0
29899,0,0
29902,0.566,0.835
29904,0.0275,0.255
29905,0.714,0.895
29906,0.342,0.588
29907,0.56,0.827
29909,0.429,0.799
29910,0.39,0.682
29911,0,0
29912,0.124,0.86
29915,0.438,0.967
29916,0.000879,0.135
29918,0,0
29920,0.663,0.865
29921,0,0
29922,0.000405,0.0665
29923,0,0
29924,0,0
29926,0.336,0.847
29927,0.341,0.822
29928,0.712,0.956
29929,0,0.00872
29932,0,0
29934,0,0
29935,0.403,0.648
29936,0.116,0.403
29939,0,0
29940,0.6,0.86
29941,0.548,0.877
29943,0.0002,0.143
29944,0,0.00659
29945,0.237,0.641
30002,0,0
30004,0,0
30005,0,0
30008,0,0
30009,0,0
30011,0,0
30012,0,0
30013,0,0
30014,0,0
30016,0,0
30017,0,0
30018,0,0
30019,0,0
30021,0,0
30022,0,0
30024,0,0
30025,0,0
30028,0,0
30030,0,0
30032,0,0
30033,0,0
30034,0,0
30035,0,0
30038,0,0
30039,0,0
30040,0,0
30041,0,0
30043,0,0
30044,0,0
30045,0,0
30046,0,0
30047,0,0
30052,0,0
30054,0,0
30055,0,0
30056,0,0
30058,0,0
30060,0,0
30062,0,0
30064,0,0
30066,0,0
30067,0,0
30068,0,0
30070,0,0
30071,0,0
30072,0,0
30075,0,0
30076,0,0
30078,0,0
30079,0,0
30080,0,0
30082,0,0
30083,0,0
30084,0,0
30087,0,0
30088,0,0
30090,0,0
30092,0,0
30093,0,0
30094,0,0
30096,0,0
30097,0,0
30101,0,0
30102,0,0
30103,0,0
30104,0,0
30105,0,0
30106,0,0
30107,0,0
30108,0,0
30110,0,0
30111,0,0
30113,0,0
30114,0,0
30115,0,0
30116,0,0
30117,0,0
30118,0,0
30120,0,0
30121,0,0
30122,0,0
30124,0,0
30125,0,0
30126,0,0
30127,0,0
30132,0,0
30134,0,0
30135,0,0
30137,0,0
30139,0,0
30141,0,0
30143,0,0
30144,0,0
30145,0,0
30147,0,0
30148,0,0
30149,0,0
30152,0,0
30153,0,0
30157,0,0
30161,0,0
30165,0,0
30168,0,0
30170,0,0
30171,0,0
30173,0,0
30175,0,0
30176,0,0
30177,0,0
30178,0,0
30179,0,0
30180,0,0
30182,0,0
30183,0,0
30184,0,0
30185,0,0
30187,0,0
30188,0,0
30189,0,0
30204,0,0
30205,0,0
30206,0,0
30213,0,0
30214,0,0
30215,0,0
30216,0,0
30217,0,0
30218,0,0
30220,0,0
30222,0,0
30223,0,0
30224,0,0
30228,0,0
30229,0,0
30230,0,0
30233,0,0
30234,0,0
30236,0,0
30238,0,0
30240,0,0
30241,0,0
30248,0,0
30250,0,0
30251,0,0
30252,0,0
30253,0,0
30256,0,0
30257,0,0
30258,0,0
30259,0,0
30260,0,0
30263,0,0
30265,0,0
30268,0,0
30269,0,0
30272,0,0
30273,0,0
30274,0,0
30275,0,0
30276,0,0
30277,0,0
30281,0,0
30284,0,0
30285,0,0
30286,0,0
30288,0,0
30289,0,0
30290,0,0
30291,0,0
30292,0,0
30293,0,0
30294,0,0
30295,0,0
30296,0,0
30297,0,0
30303,0,0
30305,0,0
30306,0,0
30307,0,0
30308,0,0
30309,0,0
30310,0,0
30311,0,0
30312,0,0
30313,0,0
30314,0,0
30315,0,0
30316,0,0
30317,0,0
30318,0,0
30319,0,0
30322,0,0
30324,0,0
30326,0,0
30327,0,0
30328,0,0
30329,0,0
30331,0,0
30332,0,0
30334,0,0
30336,0,0
30337,0,0
30338,0,0
30339,0,0
30340,0,0
30341,0,0
30342,0,0
30344,0,0
30345,0,0
30346,0,0
30349,0,0
30350,0,0
30354,0,0
30360,0,0
30363,0,0
30401,0,0
30410,0,0
30411,0,0
30412,0,0
30413,0,0
30414,0,0
30415,0,0
30417,0,0
30420,0,0
30421,0,0
30423,0,0
30425,0,0
30426,0,0
30427,0,0
30428,0,0
30429,0,0
30434,0,0
30436,0,0
30439,0,0
30441,0,0
30442,0,0
30445,0,0
30446,0,0
30448,0,0
30449,0,0
30450,0,0
30451,0,0
30452,0,0
30453,0,0
30454,0,0
30455,0,0
30456,0,0
30457,0,0
30458,0,0
30460,0,0
30461,0,0
30464,0,0
30467,0,0
30470,0,0
30471,0,0
30473,0,0
30474,0,0
30477,0,0
30501,0,0
30504,0,0
30506,0,0
30507,0,0
30510,0,0
30511,0,0
30512,0,0
30513,0,0
30516,0,0
30517,0,0
30518,0,0
30519,0,0
30520,0,0
30521,0,0
30522,0,0
30523,0,0
30525,0,0
30527,0,0
30528,0,0
30529,0,0
30530,0,0
30531,0,0
30533,0,0
30534,0,0
30535,0,0
30536,0,0
30537,0,0
30538,0,0
30539,0,0
30540,0,0
30541,0,0
30542,0,0
30543,0,0
30545,0,0
30546,0,0
30547,0,0
30548,0,0
30549,0,0
30552,0,0
30553,0,0
30554,0,0
30555,0,0
30557,0,0
30558,0,0
30559,0,0
30560,0,0
30562,0,0
30563,0,0
30564,0,0
30565,0,0
30566,0,0
30567,0,0
30568,0,0
30571,0,0
30572,0,0
30573,0,0
30575,0,0
30576,0,0
30577,0,0
30581,0,0
30582,0,0
30597,0,0
30598,0,0
30601,0,0
30602,0,0
30605,0,0
30606,0,0
30607,0,0
30609,0,0
30619,0,0
30620,0,0
30621,0,0
30622,0,0
30623,0,0
30624,0,0
30625,0,0
30627,0,0
30628,0,0
30629,0,0
30630,0,0
30631,0,0
30633,0,0
30634,0,0
30635,0,0
30639,0,0
30641,0,0
30642,0,0
30643,0,0
30646,0,0
30648,0,0
30650,0,0
30655,0,0
30656,0,0
30660,0,0
30662,0,0
30663,0,0
30664,0,0
30665,0,0
30666,0,0
30667,0,0
30668,0,0
30669,0,0
30673,0,0
30677,0,0
30678,0,0
30680,0,0
30683,0,0
30701,0,0
30705,0,0
30707,0,0
30708,0,0
30710,0,0
30711,0,0
30720,0,0
30721,0,0
30724,0,0
30725,0,0
30726,0,0
30728,0,0
30730,0,0
30731,0,0
30733,0,0
30734,0,0
30735,0,0
30736,0,0
30738,0,0
30739,0,0
30740,0,0
30741,0,0
30742,0,0
30746,0,0
30747,0,0
30750,0,0
30751,0,0
30752,0,0
30753,0,0
30755,0,0
30756,0,0
30757,0,0
30802,0,0
30803,0,0
30805,0,0
30807,0,0
30808,0,0
30809,0,0
30810,0,0
30812,0,0
30813,0,0
30814,0,0
30815,0,0
30816,0,0
30817,0,0
30818,0,0
30820,0,0
30821,0,0
30822,0,0
30823,0,0
30824,0,0
30828,0,0
30830,0,0
30833,0,0
30901,0,0
30904,0,0
30905,0,0
30906,0,0
30907,0,0
30909,0,0
30912,0,0
31001,0,0
31002,0,0
31003,0,0
31004,0,0
31005,0,0
31006,0,0
31007,0,0
31008,0,0
31009,0,0
31011,0,0
31012,0,0
31014,0,0
31015,0,0
31016,0,0
31017,0,0
31018,0,0
31019,0,0
31020,0,0
31021,0,0
31022,0,0
31023,0,0
31024,0,0
31025,0,0
31027,0,0
31028,0,0
31029,0,0
31030,0,0
31031,0,0
31032,0,0
31033,0,0
31034,0,0
31035,0,0
31036,0,0
31037,0,0
31038,0,0
31039,0,0
31041,0,0
31042,0,0
31044,0,0
31045,0,0
31046,0,0
31047,0,0
31049,0,0
31050,0,0
31051,0,0
31052,0,0
31054,0,0
31055,0,0
31057,0,0
31058,0,0
31060,0,0
31061,0,0
31062,0,0
31063,0,0
31064,0,0
31065,0,0
31066,0,0
31067,0,0
31068,0,0
31069,0,0
31070,0,0
31071,0,0
31072,0,0
31075,0,0
31076,0,0
31077,0,0
31078,0,0
31079,0,0
31081,0,0
31082,0,0
31083,0,0
31084,0,0
31085,0,0
31087,0,0
31088,0,0
31089,0,0
31090,0,0
31091,0,0
31092,0,0
31093,0,0
31094,0,0
31096,0,0
31097,0,0
31098,0,0
31201,0,0
31204,0,0
31206,0,0
31207,0,0
31210,0,0
31211,0,0
31213,0,0
31216,0,0
31217,0,0
31220,0,0
31301,0,0.156
31302,0.000603,0.259
31303,0.000137,0.00199
31305,0.605,0.776
31307,0,0
31308,0,0.019
31309,0.0132,0.848
31312,0,0.000449
31313,0,0.169
31314,0,0.011
31315,0,0
31316,0,0.0306
31318,0,0.00974
31320,0.376,0.829
31321,0,0
31322,0.0254,0.597
31323,0.216,0.895
31324,0.386,0.909
31326,0.0292,0.116
31327,0.859,0.945
31328,0.689,0.725
31329,0,0.0178
31331,0.404,0.876
31333,0,0
31401,0.0996,0.365
31404,0.411,0.715
31405,0.201,0.777
31406,0.43,0.862
31407,0.138,0.609
31408,0.0871,0.598
31409,0.241,0.637
31410,0.653,0.907
31411,0.628,0.855
31415,0.117,0.829
31419,0.505,0.945
31421,0.294,0.857
31501,0,0
31503,0,0
31510,0,0
31512,0,0
31513,0,0
31516,0,0
31518,0,0
31519,0,0
31520,0.526,0.975
31522,0.768,0.938
31523,0.344,0.934
31524,0.0292,0.674
31525,0.337,0.817
31527,0.666,0.965
31532,0,0
31533,0,0
31535,0,0
31537,0.0178,0.1
31539,0,0
31542,0,0
31543,0.0000858,0.125
31544,0,0
31545,0,0
31546,0.0000374,0.0121
31547,0.305,0.557
31548,0.241,0.558
31549,0,0
31550,0,0
31551,0,0
31552,0,0
31553,0,0
31554,0,0
31555,0,0
31556,0,0
31557,0,0
31558,0.374,0.694
31560,0,0
31561,0.661,0.704
31562,0,0
31563,0,0
31564,0,0
31565,0.342,0.843
31566,0.00792,0.206
31567,0,0
31568,0.212,0.631
31569,0.225,0.69
31599,0,0
31601,0,0
31602,0,0
31605,0,0
31606,0,0
31620,0,0
31622,0,0
31623,0,0
31624,0,0
31625,0,0
31626,0,0
31627,0,0
31629,0,0
31630,0,0
31631,0,0
31632,0,0
31634,0,0
31635,0,0
31636,0,0
31637,0,0
31638,0,0
31639,0,0
31641,0,0
31642,0,0
31643,0,0
31645,0,0
31647,0,0
31648,0,0
31649,0,0
31650,0,0
31698,0,0
31699,0,0
31701,0,0
31704,0,0
31705,0,0
31707,0,0
31709,0,0
31711,0,0
31712,0,0
31714,0,0
31716,0,0
31719,0,0
31720,0,0
31721,0,0
31722,0,0
31727,0,0
31730,0,0
31733,0,0
31735,0,0
31738,0,0
31743,0,0
31744,0,0
31747,0,0
31749,0,0
31750,0,0
31753,0,0
31756,0,0
31757,0,0
31763,0,0
31764,0,0
31765,0,0
31768,0,0
31771,0,0
31772,0,0
31773,0,0
31774,0,0
31775,0,0
31778,0,0
31779,0,0
31780,0,0
31781,0,0
31783,0,0
31784,0,0
31787,0,0
31788,0,0
31789,0,0
31790,0,0
31791,0,0
31792,0,0
31793,0,0
31794,0,0
31795,0,0
31796,0,0
31798,0,0
31801,0,0
31803,0,0
31804,0,0
31805,0,0
31806,0,0
31807,0,0
31808,0,0
31810,0,0
31811,0,0
31812,0,0
31814,0,0
31815,0,0
31816,0,0
31820,0,0
31821,0,0
31822,0,0
31823,0,0
31824,0,0
31825,0,0
31826,0,0
31827,0,0
31829,0,0
31830,0,0
31831,0,0
31832,0,0
31833,0,0
31836,0,0
31901,0,0
31903,0,0
31904,0,0
31905,0,0
31906,0,0
31907,0,0
31909,0,0
32003,0.187,0.372
32008,0,0.00126
32009,0,0
32011,0.0833,0.234
32013,0,0
32024,0,0
32025,0,0
32026,0,0
32033,0.0847,0.104
32034,0.494,0.784
32038,0,0
32040,0,0
32043,0.0446,0.0669
32044,0,0
32046,0.0514,0.19
32052,0,0
32053,0,0
32054,0,0
32055,0,0
32058,0,0
32059,0,0
32060,0,0
32061,0,0
32062,0,0
32063,0,0
32064,0,0
32065,0.0103,0.0831
32066,0,0.000134
32068,0.0244,0.0579
32071,0,0
32072,0,0
32073,0.0398,0.164
32079,0,0
32080,0.473,0.96
32081,0.0206,0.247
32082,0.422,1
32083,0,0
32084,0.0861,0.198
32086,0.107,0.236
32087,0,0
32091,0,0
32092,0.0828,0.151
32094,0,0
32095,0.132,0.277
32096,0,0
32097,0.167,0.356
32102,0.223,0.252
32110,0.0275,0.0608
32112,0.0427,0.0628
32113,0,0
32114,0.0458,0.367
32117,0.0111,0.325
32118,0.0355,0.58
